"","step","type","amount","nameOrig","oldbalanceOrg","newbalanceOrig","nameDest","oldbalanceDest","newbalanceDest","isFraud","isFlaggedFraud"
"962726",44,"CASH_OUT",110897.27,"C456363920",181604,70706.73,"C870985119",745264.54,856161.81,0,0
"2713409",211,"PAYMENT",15669.26,"C1073073701",4926,0,"M338460790",0,0,0,0
"2263509",187,"CASH_OUT",54747.23,"C874080931",0,0,"C98675011",124957.7,179704.93,0,0
"570513",23,"CASH_OUT",245662.98,"C1018514237",0,0,"C1596098211",1581527.26,1827190.24,0,0
"1291154",135,"PAYMENT",23799.57,"C1548041013",0,0,"M1813555583",0,0,0,0
"4858764",348,"TRANSFER",503884.52,"C523551690",39237,0,"C1046136727",10798260.77,11302145.29,0,0
"4066461",300,"CASH_OUT",312209.8,"C1419968716",6166,0,"C627099029",563800.86,876010.66,0,0
"103440",10,"PAYMENT",7650.41,"C1851814153",850302.35,842651.95,"M1336412161",0,0,0,0
"4747619",333,"PAYMENT",6460.31,"C545857411",45429,38968.69,"M1343063422",0,0,0,0
"3687180",276,"PAYMENT",4509.01,"C486133650",106213,101703.99,"M1664925000",0,0,0,0
"3744796",279,"PAYMENT",4376.67,"C229892467",0,0,"M1533436698",0,0,0,0
"5564263",393,"TRANSFER",1389165.68,"C702120380",148,0,"C87170196",198886.23,1588051.92,0,0
"5204619",370,"CASH_OUT",198694.5,"C1770884915",305782.38,107087.87,"C1718421107",515335.8,714030.3,0,0
"3103494",235,"CASH_IN",50372.86,"C626679766",258373,308745.86,"C998890182",1618517.13,1568144.28,0,0
"827990",41,"CASH_IN",247389.69,"C395826102",13718575.79,13965965.49,"C1341683707",415454.51,168064.82,0,0
"3146664",236,"CASH_OUT",130585.7,"C1257469247",24728,0,"C2142307073",3746289.27,3876874.97,0,0
"1060766",119,"PAYMENT",8962.56,"C831329928",0,0,"M1223682543",0,0,0,0
"2098364",182,"PAYMENT",26652.88,"C479009518",69274.27,42621.39,"M1220571210",0,0,0,0
"5463849",379,"CASH_OUT",178731.86,"C222016598",0,0,"C28844077",1059589.86,1238321.72,0,0
"215765",13,"PAYMENT",566.77,"C1255030916",0,0,"M1322055530",0,0,0,0
"444692",19,"CASH_IN",209609.79,"C172724667",3505273.79,3714883.58,"C947032674",400307.77,190697.98,0,0
"465344",19,"CASH_OUT",39441.84,"C2048665535",4103,0,"C1674063820",321601.1,361042.93,0,0
"1087444",129,"PAYMENT",11411.21,"C1257397123",0,0,"M372872401",0,0,0,0
"1845869",163,"CASH_OUT",141348.38,"C1200988978",50044,0,"C839883584",1018269.45,1159617.83,0,0
"4103840",301,"CASH_OUT",358828.53,"C870297155",236817.17,0,"C957556215",747808.36,1106636.88,0,0
"1529193",153,"PAYMENT",5076.98,"C175624224",0,0,"M1711350880",0,0,0,0
"3489872",258,"PAYMENT",1627.43,"C1288608162",0,0,"M598511034",0,0,0,0
"3683594",276,"TRANSFER",39200.02,"C159867429",287669.44,248469.41,"C1449936549",278916.86,318116.89,0,0
"2608341",208,"PAYMENT",5039.49,"C2138069533",5583,543.51,"M1593995768",0,0,0,0
"4012777",299,"CASH_IN",300997.8,"C1023187033",18042136.67,18343134.47,"C2144729082",871549.95,570552.15,0,0
"667484",36,"CASH_IN",94638.65,"C355190869",0,94638.65,"C976271417",1607592.64,1512953.98,0,0
"2523017",205,"TRANSFER",110386.5,"C713361597",25433,0,"C1551439300",179567.91,289954.41,0,0
"1155212",131,"CASH_OUT",441684.29,"C1161844583",854913.98,413229.7,"C1166836348",455827.25,897511.54,0,0
"5667425",396,"CASH_IN",151575.2,"C2094785543",4980222.21,5131797.42,"C527012291",2086827.97,1935252.77,0,0
"2411933",202,"CASH_IN",133050.78,"C1028911756",45283.63,178334.41,"C940339395",222897.8,89847.02,0,0
"5680023",397,"CASH_IN",224668.67,"C823889714",4530476.55,4755145.22,"C575058174",17842413.53,17617744.86,0,0
"4217754",305,"PAYMENT",13151.77,"C150100999",0,0,"M544956623",0,0,0,0
"2163934",184,"CASH_OUT",165144.7,"C1104987365",0,0,"C1242466568",27837847.46,28002992.16,0,0
"732725",37,"CASH_IN",265185.63,"C48938287",6340200.97,6605386.6,"C1443989291",1292051.76,1026866.13,0,0
"4707938",331,"CASH_IN",46285.75,"C181039479",52382,98667.75,"C1798557583",1123982.23,1077696.49,0,0
"6123788",540,"CASH_IN",185310.86,"C1210787023",3233156.16,3418467.02,"C1312463806",4568234.3,4382923.44,0,0
"4508784",325,"CASH_OUT",76491.36,"C1459684457",0,0,"C738566773",2275830.3,2352321.66,0,0
"776032",39,"PAYMENT",22109.44,"C912258222",47924.11,25814.68,"M1011174487",0,0,0,0
"4722366",332,"CASH_OUT",239096.8,"C1400054272",0,0,"C274935266",889011.14,1128107.93,0,0
"1086648",129,"CASH_OUT",454889.31,"C1614424306",1016,0,"C1091854483",113807,449587.99,0,0
"5318950",374,"PAYMENT",8348.45,"C866005587",0,0,"M946349847",0,0,0,0
"1249346",134,"CASH_OUT",34103.99,"C456139550",10735,0,"C1589802855",218253.57,252357.57,0,0
"3557200",260,"CASH_OUT",124178.62,"C1920814407",19441,0,"C1969148318",0,124178.62,0,0
"2927569",229,"CASH_IN",131926.51,"C1287917775",525568.68,657495.19,"C893528380",5221975.88,5090049.37,0,0
"2019220",180,"CASH_IN",200562.91,"C1071204193",78875,279437.91,"C2087755162",0,0,0,0
"5176722",359,"CASH_IN",290326.21,"C144359533",9960994.76,10251320.97,"C401058954",859913.86,569587.65,0,0
"1633015",157,"CASH_OUT",155656.45,"C1497150912",0,0,"C1562773081",6386652.81,6542309.27,0,0
"1785088",162,"PAYMENT",8151.51,"C1787559969",524180,516028.49,"M1982697350",0,0,0,0
"2639147",209,"CASH_OUT",205555.56,"C1810090376",553,0,"C2033001928",8725856.76,8931412.31,0,0
"4698364",331,"CASH_OUT",450002.45,"C736333812",282,0,"C121132902",1763678.55,2213681,0,0
"3766409",279,"CASH_IN",369249.63,"C2057308116",15688,384937.63,"C570708188",193144.91,0,0,0
"1232769",134,"PAYMENT",11105.71,"C762069729",0,0,"M197101617",0,0,0,0
"4691458",331,"PAYMENT",568.32,"C674011245",11938,11369.68,"M270855598",0,0,0,0
"4145271",303,"CASH_IN",220219.23,"C1963198241",5956229.38,6176448.61,"C1170150352",750630.16,530410.92,0,0
"4539232",326,"TRANSFER",1595272.77,"C871677468",0,0,"C2059639789",2666596.36,4261869.13,0,0
"4639066",330,"PAYMENT",4146.61,"C1408895199",0,0,"M1450966202",0,0,0,0
"781564",39,"CASH_OUT",70429.77,"C578340948",0,0,"C399841837",557943.47,628373.25,0,0
"4858588",348,"PAYMENT",25430.04,"C11906956",0,0,"M534296562",0,0,0,0
"4018093",299,"CASH_OUT",259626.73,"C1161735029",0,0,"C404864007",1045808.57,1305435.3,0,0
"2446220",203,"CASH_IN",14672.14,"C734606631",2032795.72,2047467.85,"C627391899",89947.34,75275.2,0,0
"4126735",302,"CASH_IN",210927.36,"C1250628300",11643,222570.36,"C1685633334",83707.96,0,0,0
"5763512",400,"CASH_OUT",889476.13,"C909977083",0,0,"C619415330",1130307.7,2019783.84,0,0
"2903399",228,"CASH_OUT",305935.35,"C775194567",25150.99,0,"C60097336",3204061.91,3509997.26,0,0
"2279567",187,"PAYMENT",9246.94,"C1517070127",0,0,"M1611620377",0,0,0,0
"1950143",178,"CASH_OUT",227240.45,"C1300778320",0,0,"C1955370176",255506,482746.45,0,0
"3904173",284,"CASH_OUT",27277.78,"C95203934",248059,220781.22,"C892400073",13669.31,40947.08,0,0
"5830567",402,"DEBIT",3696.1,"C866460669",129,0,"C1415742125",1840055.71,1843751.81,0,0
"605617",34,"CASH_OUT",347944.93,"C544475425",14926,0,"C114135180",0,347944.93,0,0
"2152192",184,"CASH_IN",123157.45,"C832078637",8236280.86,8359438.31,"C14009507",267257.26,144099.81,0,0
"1320145",136,"PAYMENT",6259.77,"C281364052",0,0,"M2049113511",0,0,0,0
"644488",35,"CASH_OUT",297200.88,"C196266692",107874,0,"C1511400623",398460.04,695660.92,0,0
"5488964",380,"CASH_OUT",187723.49,"C1196698353",0,0,"C2005864067",1285603.23,1473326.72,0,0
"3571583",261,"PAYMENT",11469.94,"C870135754",0,0,"M1214203433",0,0,0,0
"2361573",190,"CASH_OUT",217334.93,"C193757759",0,0,"C1456092483",1722009.38,1939344.31,0,0
"4352024",309,"CASH_OUT",150334.89,"C925648187",42483,0,"C1890215504",6108210.12,6258545,0,0
"2603878",208,"CASH_OUT",148708.01,"C1954806498",330397,181688.99,"C325352117",790866.7,939574.71,0,0
"5313991",373,"TRANSFER",203725.42,"C1118559525",21032.07,0,"C1998547061",1160245.79,1363971.21,0,0
"241939",14,"CASH_OUT",11652.64,"C1906194480",14133,2480.36,"C1931451243",0,110953.42,0,0
"6202648",582,"PAYMENT",3140.7,"C260144953",7052,3911.3,"M660185514",0,0,0,0
"2165026",184,"CASH_OUT",8274.3,"C41684036",0,0,"C909015055",74860.36,83134.66,0,0
"2496834",204,"CASH_OUT",162238.25,"C1801384731",0,0,"C368828508",846306.76,1008545.01,0,0
"5790557",401,"TRANSFER",818298.75,"C1262944111",11583,0,"C38213375",18408.24,836706.99,0,0
"5131349",356,"CASH_IN",114392.18,"C2079612863",4032,118424.18,"C1467736703",0,0,0,0
"2372309",191,"DEBIT",3954.62,"C2035400985",833,0,"C939746540",824448.22,828402.84,0,0
"5514535",380,"CASH_IN",139217.34,"C788305473",6250,145467.34,"C1128217899",0,0,0,0
"3137954",236,"CASH_IN",28759.8,"C548581995",505856.42,534616.23,"C488688194",2958553.56,2929793.76,0,0
"646911",35,"CASH_OUT",210114.87,"C1302889744",0,0,"C1681682021",229613.97,439728.84,0,0
"1966749",178,"CASH_IN",376244.44,"C1926736447",135,376379.44,"C1039129706",483656.09,107411.65,0,0
"4426732",322,"PAYMENT",36938.72,"C1946616969",0,0,"M245505893",0,0,0,0
"2422247",202,"TRANSFER",12532.14,"C883049083",0,0,"C502307704",1532957.86,1545490,0,0
"288227",15,"CASH_IN",119881.49,"C1317029346",60450,180331.49,"C119799905",78826.05,0,0,0
"3102744",235,"PAYMENT",8373.35,"C1891695642",2025,0,"M1597230903",0,0,0,0
"3570510",260,"CASH_OUT",10098.62,"C243867020",249,0,"C288736247",2329961.72,2340060.34,0,0
"4731223",332,"CASH_OUT",116603.77,"C1999970058",20116,0,"C1363290814",830637.34,947241.11,0,0
"2591475",207,"PAYMENT",9175,"C32179774",159386,150211,"M1890299406",0,0,0,0
"5702040",398,"CASH_IN",103483.24,"C1802042932",4300511.3,4403994.54,"C1088199533",2000371.41,1896888.17,0,0
"4172443",304,"CASH_OUT",91884.32,"C490032248",231,0,"C1373734348",166385.97,258270.29,0,0
"4973447",352,"PAYMENT",6492.9,"C962694546",479659,473166.1,"M888077379",0,0,0,0
"3226228",250,"PAYMENT",33091.37,"C444378216",14844,0,"M1588854561",0,0,0,0
"1868751",164,"TRANSFER",571999.79,"C584277912",160,0,"C214958057",584253,1156252.79,0,0
"1256047",134,"CASH_OUT",227607.73,"C1722085428",0,0,"C1468872772",462096.48,689704.21,0,0
"5603526",394,"CASH_IN",41982.23,"C1484343682",20135,62117.23,"C303797612",56345.13,14362.9,0,0
"5813639",401,"CASH_OUT",180092.95,"C1251601844",14786,0,"C1171468568",0,180092.95,0,0
"5319505",374,"CASH_OUT",463323.55,"C235779319",93,0,"C1695448492",8941661.44,9404985,0,0
"6037878",478,"PAYMENT",10282.63,"C1858765854",77173,66890.37,"M1277962447",0,0,0,0
"872806",42,"CASH_IN",61692.22,"C909269659",12126514.93,12188207.15,"C389084886",1888908.09,1700063.23,0,0
"5364264",375,"PAYMENT",13479.06,"C1356914753",67166.65,53687.59,"M1345836101",0,0,0,0
"843328",41,"PAYMENT",6612.61,"C1120953285",191147.09,184534.48,"M1841921569",0,0,0,0
"2020447",180,"CASH_OUT",271214.59,"C26799973",85470,0,"C1505271811",304161.91,575376.51,0,0
"1188718",132,"PAYMENT",2456.06,"C811580426",5144,2687.94,"M135668539",0,0,0,0
"3170670",238,"PAYMENT",3768.04,"C2103961313",21403,17634.96,"M1527143794",0,0,0,0
"3604042",263,"PAYMENT",1657.67,"C136975121",4738,3080.33,"M415907524",0,0,0,0
"3506057",259,"PAYMENT",15141.58,"C858626265",20579,5437.42,"M849926078",0,0,0,0
"5496787",380,"CASH_IN",103110.45,"C2083212992",20475,123585.45,"C1117047475",211837.6,108727.16,0,0
"5679069",397,"CASH_OUT",259987.63,"C705433403",0,0,"C1955466379",483582.53,743570.16,0,0
"1366252",138,"CASH_OUT",89252.35,"C1928034829",0,0,"C818287672",3161680.68,3250933.03,0,0
"3770847",280,"CASH_IN",70714.32,"C980561705",3767032.74,3837747.07,"C515860112",1307273.26,1236558.94,0,0
"772209",39,"PAYMENT",11574.96,"C981886607",0,0,"M2111641619",0,0,0,0
"1045765",95,"PAYMENT",7208.3,"C1381773424",0,0,"M1897929527",0,0,0,0
"1188548",132,"CASH_IN",121713.72,"C505133262",871611.91,993325.63,"C1065379844",978017.16,969717.55,0,0
"3658687",275,"CASH_OUT",59812.58,"C2012771517",0,0,"C1314348893",98798.26,158610.84,0,0
"6246127",596,"PAYMENT",10816.5,"C1112087450",41584,30767.5,"M1020344719",0,0,0,0
"73324",10,"PAYMENT",5299.75,"C1206267755",15952.51,10652.76,"M239770303",0,0,0,0
"3509856",259,"CASH_IN",99547.3,"C1855459994",264578.31,364125.61,"C905929046",144267,44719.7,0,0
"797307",40,"CASH_OUT",101151.01,"C427032635",0,0,"C1041263122",167739.41,268890.42,0,0
"5667601",396,"PAYMENT",44485.64,"C423444619",0,0,"M105897728",0,0,0,0
"2634659",209,"CASH_IN",15496.65,"C648848524",9078,24574.65,"C1359337185",0,0,0,0
"437460",18,"TRANSFER",498538.79,"C155395930",0,0,"C517917758",839173.58,1337712.37,0,0
"5221162",370,"CASH_IN",49305.34,"C647331551",49126,98431.34,"C236833338",1045565.29,996259.95,0,0
"1837374",163,"CASH_OUT",30694.6,"C962619148",0,0,"C1343217730",1930762.17,1961456.77,0,0
"4440000",323,"PAYMENT",12754.66,"C1104676060",342416.75,329662.09,"M1345131160",0,0,0,0
"6301578",683,"CASH_IN",13249.14,"C792345105",1861506.14,1874755.28,"C1478014677",357639.32,344390.19,0,0
"4929527",350,"TRANSFER",1038253.29,"C583298851",41990,0,"C1010987108",187287.5,1225540.79,0,0
"4853315",347,"CASH_IN",80885.76,"C514912257",11377300.94,11458186.71,"C1019212754",244964.27,164078.5,0,0
"2226272",186,"CASH_IN",21518.21,"C102809189",778520,800038.21,"C260404138",0,0,0,0
"705683",37,"CASH_IN",184820,"C407883022",5091563.38,5276383.38,"C1083957665",369727.07,184907.07,0,0
"2966253",231,"PAYMENT",4649.36,"C888839537",185581.58,180932.21,"M1785503859",0,0,0,0
"1765560",162,"CASH_OUT",37278.79,"C2072620352",0,0,"C437661337",196695.34,0,0,0
"3631529",274,"PAYMENT",1802.98,"C1683585645",0,0,"M109759818",0,0,0,0
"5764920",400,"PAYMENT",32603.81,"C1361656583",0,0,"M93335014",0,0,0,0
"2008376",180,"CASH_OUT",4217.96,"C1850885531",0,0,"C1868541252",4658371.83,4662589.8,0,0
"4821940",346,"CASH_IN",258370.83,"C1797744613",17710433.34,17968804.17,"C841023099",1340721.36,1082350.53,0,0
"3456787",257,"CASH_OUT",8661.5,"C1927703908",0,0,"C274178544",58803.24,67464.74,0,0
"691803",36,"CASH_OUT",342576.78,"C1474819516",627520.92,284944.14,"C1878150536",0,342576.78,0,0
"1942457",177,"CASH_OUT",536179.21,"C953970521",0,0,"C946805111",788835.15,1325014.35,0,0
"6182774",567,"TRANSFER",57790.48,"C591142450",0,0,"C977341470",940964.28,998754.75,0,0
"1428509",139,"CASH_OUT",119735.55,"C1376342129",0,0,"C1550593006",7937378.44,8057113.99,0,0
"4943180",350,"PAYMENT",14988.84,"C335881490",1181,0,"M1430623094",0,0,0,0
"4502695",325,"CASH_IN",208968.72,"C838340818",4246,213214.72,"C1458834471",0,0,0,0
"3746073",279,"PAYMENT",6641.8,"C937268560",0,0,"M1821631900",0,0,0,0
"110946",11,"CASH_IN",274251.37,"C1688358111",3623852.22,3898103.6,"C1742312978",945896.85,1288762.3,0,0
"1486490",142,"CASH_OUT",255075.38,"C665029862",0,0,"C142211154",9565236.61,9820311.99,0,0
"3886473",283,"PAYMENT",11895.97,"C1157500212",553402,541506.03,"M52225827",0,0,0,0
"1926478",168,"PAYMENT",7047.3,"C246234965",211166.59,204119.28,"M2035140292",0,0,0,0
"873474",42,"CASH_OUT",212058.98,"C885187418",50266,0,"C1557097522",0,212058.98,0,0
"545131",21,"CASH_IN",16760.52,"C1623680307",3201162.29,3217922.81,"C1825243291",2130710.89,2113950.36,0,0
"5424366",378,"CASH_OUT",338637.24,"C805649876",0,0,"C1313165692",2673825.22,3012462.46,0,0
"745495",38,"CASH_OUT",120234.5,"C1342324190",106945,0,"C736798380",0,120234.5,0,0
"4844164",347,"CASH_OUT",275256.98,"C1753806473",11808,0,"C1901329985",594312.18,869569.17,0,0
"6175167",564,"PAYMENT",2754.75,"C221283753",0,0,"M260418935",0,0,0,0
"1504668",143,"CASH_IN",5283.14,"C922430405",19621862.39,19627145.53,"C965114760",77091.69,71808.55,0,0
"2573562",207,"PAYMENT",46695.56,"C1098323079",12534.82,0,"M1168510554",0,0,0,0
"3805411",281,"PAYMENT",16576.78,"C499474744",19696,3119.22,"M1243748399",0,0,0,0
"5812308",401,"PAYMENT",18775.06,"C302765899",0,0,"M1809414156",0,0,0,0
"5960284",406,"CASH_OUT",28120.29,"C1774667281",22213,0,"C94224913",186438.65,214558.94,0,0
"4741155",332,"PAYMENT",49094.38,"C724921157",76720.93,27626.55,"M183556165",0,0,0,0
"5151201",357,"DEBIT",3136.36,"C1714199009",146069,142932.64,"C522173599",6119558.3,6122694.66,0,0
"2623791",208,"CASH_IN",215993.31,"C277828206",29865,245858.31,"C341605205",0,0,0,0
"5737131",399,"CASH_OUT",123231.38,"C1056982891",1993,0,"C468485233",893615.6,1016846.97,0,0
"2514272",205,"CASH_OUT",2633.14,"C333815833",11090,8456.86,"C1669978789",2677582.97,2680216.12,0,0
"895557",42,"CASH_IN",177860.56,"C1818309803",27603570.79,27781431.36,"C1727629207",2261833.24,2083972.67,0,0
"2259951",187,"CASH_IN",78413.57,"C282509543",9157835.43,9236249,"C2104108754",87253.78,8840.21,0,0
"1666998",158,"PAYMENT",30409.08,"C1396458526",11233,0,"M1014523492",0,0,0,0
"5115468",356,"DEBIT",19053.93,"C208644617",0,0,"C1471102095",1674702.82,1693756.75,0,0
"2413450",202,"CASH_OUT",305420.64,"C546958310",0,0,"C1886044585",824949,1130369.64,0,0
"5213867",370,"PAYMENT",1384.65,"C209739366",0,0,"M1193567258",0,0,0,0
"4462016",323,"CASH_OUT",101157.36,"C1015003675",22527,0,"C490633619",7346741.05,7447898.41,0,0
"4886414",349,"CASH_OUT",134320.53,"C1558428177",0,0,"C1293604638",332161.45,466481.98,0,0
"1257151",134,"CASH_OUT",41914.9,"C1794097294",53718,11803.1,"C370241564",0,41914.9,0,0
"184348",13,"PAYMENT",25959.41,"C1007264029",145613.18,119653.77,"M1089638622",0,0,0,0
"1164771",132,"PAYMENT",4207.95,"C508035188",173018.97,168811.03,"M2061225098",0,0,0,0
"2341199",189,"CASH_OUT",259367.48,"C1459232139",2098,0,"C517274692",872675.34,1132042.82,0,0
"2135692",184,"CASH_IN",40180.6,"C1438400966",0,40180.6,"C1096654406",247547.57,378464.41,0,0
"682343",36,"TRANSFER",206067.85,"C758004147",0,0,"C2143015292",2131494.48,2337562.32,0,0
"2726487",212,"CASH_OUT",54832.94,"C1648527142",0,0,"C1245116260",367309.2,422142.14,0,0
"2367174",191,"PAYMENT",2030.12,"C1126320877",246712,244681.88,"M1311211642",0,0,0,0
"2645153",209,"CASH_OUT",112346.52,"C2097109515",10098,0,"C1772085663",150991.81,263338.33,0,0
"2588768",207,"CASH_IN",420330.2,"C1853327756",11779412.08,12199742.28,"C395252462",1845041.16,1424710.96,0,0
"222049",14,"TRANSFER",624834.67,"C1591739667",182,0,"C1715285413",0,624834.67,0,0
"5214371",370,"PAYMENT",34850.53,"C14486390",0,0,"M1595761764",0,0,0,0
"1495355",142,"CASH_OUT",287669.15,"C1835150098",0,0,"C1336412885",4177476.01,4465145.16,0,0
"5967534",406,"CASH_OUT",306569.7,"C1468841241",36137.78,0,"C2130474552",3021408.12,3327977.83,0,0
"93606",10,"CASH_IN",100768.51,"C1888766118",399444,500212.51,"C1343018358",0,0,0,0
"497552",20,"CASH_IN",406953.5,"C307958501",17408827.15,17815780.65,"C118424462",464979.07,58025.57,0,0
"6213128",588,"CASH_OUT",305792.23,"C1386837368",25790,0,"C1872444347",1020896.04,1326688.27,0,0
"5259962",372,"PAYMENT",45661.95,"C1526046356",0,0,"M2046588634",0,0,0,0
"264696",15,"CASH_IN",187143.19,"C1950780210",69386,256529.19,"C1004174969",0,0,0,0
"1362372",138,"CASH_OUT",21011.47,"C155080659",0,0,"C1641687935",178492.78,199504.25,0,0
"6360457",715,"PAYMENT",2571.03,"C2029147572",40186,37614.97,"M194456745",0,0,0,0
"3046534",234,"CASH_OUT",94096.99,"C459196980",119587.59,25490.6,"C293532823",1302493.87,1396590.86,0,0
"5394244",377,"CASH_IN",174358.76,"C668516632",16884127.02,17058485.78,"C1628381306",394393.2,220034.44,0,0
"6192435",571,"PAYMENT",4562.97,"C393901389",52362,47799.03,"M700476080",0,0,0,0
"276156",15,"CASH_OUT",65920.48,"C860500410",154194.61,88274.13,"C632646357",228008.8,490356.38,0,0
"3641171",275,"CASH_OUT",211232.91,"C1013494847",10630,0,"C842986494",239568.78,450801.69,0,0
"175820",12,"CASH_IN",480142.13,"C1803753777",43949,524091.13,"C11230819",37581.91,0,0,0
"3111539",235,"PAYMENT",2477.64,"C2016427799",90515,88037.36,"M1555451880",0,0,0,0
"383391",17,"CASH_OUT",82290.14,"C253607044",51175,0,"C2108380482",0,136448.28,0,0
"5085284",355,"CASH_OUT",305130,"C5323983",0,0,"C1295056276",1369204.95,1531110.54,0,0
"4306998",307,"CASH_OUT",97173.79,"C7315504",10663,0,"C540899707",186742.29,283916.08,0,0
"5213822",370,"PAYMENT",3738,"C1198223138",24737,20999,"M1203966535",0,0,0,0
"3882488",283,"TRANSFER",2240636.16,"C759074799",0,0,"C384209960",8507231.85,10747868.01,0,0
"1210703",133,"PAYMENT",15142.72,"C200254946",20201.88,5059.16,"M2126626149",0,0,0,0
"3726719",278,"PAYMENT",2060.55,"C560009913",598,0,"M577750488",0,0,0,0
"6247332",596,"PAYMENT",6571.01,"C1572332985",3429,0,"M890006684",0,0,0,0
"4144161",303,"TRANSFER",195700.54,"C191942738",0,0,"C281979518",21350099.48,21545800.02,0,0
"2322238",188,"PAYMENT",2395.23,"C1351973196",0,0,"M1243833930",0,0,0,0
"4539218",326,"CASH_OUT",183594.22,"C1970293750",18518,0,"C2036684081",0,183594.22,0,0
"6320627",687,"CASH_OUT",286995.23,"C1047303668",56324,0,"C1993959299",278320.07,565315.3,0,0
"3003886",232,"CASH_IN",144508.71,"C862089659",3767689.77,3912198.48,"C16820401",424576.9,280068.19,0,0
"4458424",323,"TRANSFER",924913.02,"C1942473155",148033,0,"C1461351842",97630.14,1022543.16,0,0
"2470942",204,"CASH_OUT",455.09,"C1036512472",75355,74899.91,"C1178902245",4361.48,4816.57,0,0
"1677128",159,"TRANSFER",1503500.61,"C1304306946",0,0,"C1319409095",3958176.52,5461677.13,0,0
"2848008",227,"PAYMENT",28154.03,"C376330535",21230,0,"M672384359",0,0,0,0
"1419048",139,"TRANSFER",95414.65,"C2077248261",0,0,"C1564258072",3009307.44,3104722.09,0,0
"1985705",179,"CASH_OUT",104078.79,"C1490824454",163,0,"C455942524",0,104078.79,0,0
"1737490",161,"CASH_IN",102588.11,"C932905360",643264.99,745853.1,"C651657657",270004.46,167416.35,0,0
"2315096",188,"CASH_OUT",68318.03,"C1217084426",0,0,"C1083558886",158680.56,226998.59,0,0
"5081641",355,"CASH_OUT",245147.06,"C910355187",0,0,"C34806327",366848.6,611995.66,0,0
"1115066",130,"CASH_IN",121491.82,"C1384780635",61653,183144.82,"C1231206533",215238.58,93746.75,0,0
"3569725",260,"TRANSFER",174002.9,"C943980643",0,0,"C894772579",199821.01,373823.91,0,0
"5319461",374,"PAYMENT",9093.28,"C1409679260",0,0,"M1370377326",0,0,0,0
"6346063",694,"PAYMENT",8899.54,"C1874208624",61280.18,52380.64,"M1395329338",0,0,0,0
"612120",34,"CASH_OUT",275679.82,"C1227415012",32679,0,"C1817593912",0,275679.82,0,0
"5320417",374,"PAYMENT",9947.88,"C1966692429",0,0,"M1639780087",0,0,0,0
"4248464",306,"CASH_OUT",14720.49,"C1791489448",51385,36664.51,"C862309549",1327807.94,1342528.42,0,0
"5932632",404,"CASH_OUT",472477.39,"C1665066140",0,0,"C130265332",1568913.73,2041391.12,0,0
"5939024",404,"CASH_IN",42094.87,"C899413806",4989,47083.87,"C429009955",0,0,0,0
"37588",9,"CASH_IN",141685.63,"C1511314711",22451,164136.63,"C1329688547",1020,35550.67,0,0
"5529601",381,"PAYMENT",9486.88,"C476924029",8082,0,"M1736586822",0,0,0,0
"1978843",179,"CASH_IN",362359.34,"C1859588017",1406660.88,1769020.22,"C1554552115",534239.04,252052.81,0,0
"3583766",261,"CASH_OUT",80533.58,"C95823552",0,0,"C531229862",162965.19,243498.76,0,0
"4042142",299,"CASH_OUT",342730.25,"C744241365",0,0,"C1367945256",382204.68,724934.93,0,0
"3232215",250,"CASH_OUT",383504.83,"C193053351",0,0,"C627799938",447609.42,831114.26,0,0
"1825246",163,"PAYMENT",29997.65,"C224782798",0,0,"M973685398",0,0,0,0
"887670",42,"CASH_OUT",183082.91,"C1784199845",0,0,"C1359727608",324956.67,508039.58,0,0
"6276567",637,"CASH_OUT",229971.12,"C449569058",0,0,"C807823738",790787.29,1020758.41,0,0
"675776",36,"CASH_IN",138799.66,"C335856392",31155,169954.66,"C1412520592",0,0,0,0
"3372283",254,"PAYMENT",18050.71,"C843443663",81984,63933.29,"M1223183866",0,0,0,0
"1541737",154,"CASH_IN",79488.37,"C2122457119",2622462.77,2701951.14,"C1966956231",533158.28,453669.92,0,0
"4195834",305,"CASH_OUT",54498.77,"C1054917933",0,0,"C1939251536",480117.29,534616.06,0,0
"718009",37,"CASH_IN",8005.39,"C1822303853",11275996.66,11284002.05,"C755898049",32381,24375.61,0,0
"2532860",205,"CASH_OUT",137266.49,"C1113585694",19232,0,"C143630937",0,137266.49,0,0
"2522532",205,"CASH_OUT",8983.17,"C2106207065",0,0,"C1892744013",343593.96,352577.14,0,0
"3930664",285,"CASH_IN",249955.65,"C2000714323",4338409.19,4588364.84,"C2057424626",6554082.59,6304126.95,0,0
"3633976",274,"PAYMENT",12808.15,"C235839897",192473.5,179665.35,"M1214894935",0,0,0,0
"5887850",403,"CASH_IN",445845.11,"C1333730413",1276365.7,1722210.81,"C2109089538",1020798.06,574952.95,0,0
"1382852",138,"CASH_OUT",186921.03,"C805173426",0,0,"C1438571772",1499326.11,1686247.14,0,0
"737874",38,"PAYMENT",13353.6,"C903914360",0,0,"M105091493",0,0,0,0
"3247930",250,"CASH_IN",178255.66,"C974183503",3161929.44,3340185.11,"C971424337",291836.62,113580.95,0,0
"3185866",239,"PAYMENT",7231.81,"C1791288165",265,0,"M1007639998",0,0,0,0
"4304072",307,"CASH_IN",153470.49,"C2118518254",2962,156432.49,"C1496852582",93717.37,0,0,0
"1862154",164,"PAYMENT",4852.27,"C1082176632",79814.98,74962.71,"M1385336738",0,0,0,0
